Village	nowa wieś kwidzyńska <separator>  nowa wieś kwidzyńska [ˈnɔva ˈvjɛɕ kfiˈd͡zɨɲska]  ( german  neudorf )  is a village in the administrative district of gmina kwidzyn within kwidzyn county pomeranian voivodeship in northern poland it lies approximately 5 kilometres  ( 3 mi )  north of kwidzyn and 70 km  ( 43 mi )  south of the regional capital gdańskbefore 1945 the area was part of germany for the history of the region see history of pomerania
Artist	george lichtheim <separator>  george lichtheim  ( 1912–1973 )  was a german-born intellectual whose works focused on the history and theory of socialism and marxism he defined himself as a socialist and stated in a 1964 letter to the new york review of books that i am not a liberal and never have been
Film	le journal d'une femme en blanc <separator>  le journal d'une femme en blanc is a 1965 italian film directed by claude autant-lara written by jean aurenche and andré soubiran
Plant	pavetta linearifolia <separator>  pavetta linearifolia is a species of plant in the rubiaceae family it is found in kenya and tanzania
Film	the canadian conspiracy <separator>  the canadian conspiracy is a 1985 hbo/cbc mockumentary co-written and directed by robert boyd about the way the canadian government is subverting the united states by taking over its entertainment industry
WrittenWork	clinical and experimental pharmacology and physiology <separator>  clinical and experimental pharmacology and physiology is a peer-reviewed scientific journal that publishes articles relating to pharmacology and physiology
Natural	mount mcguire  ( alberta )  <separator>  mount mcguire is a mountain located in the sunwapta river valley of jasper national park in alberta canada the mountain was named in 1971 after fenton john alexander mickey mcguire who served as a warden in the park for 34 years and ended his career as chief park warden
Company	metabolix <separator>  metabolix inc is a bioplastics technology development and commercialization company founded in 1992 metabolix develops biobased solutions and provide alternatives for plastic chemicals and energy the company’s headquarters is located in cambridge massachusettssince 2006 metabolix has been a publicly traded company
OfficeHolder	remy denis <separator>  remy denis is a mathematician who was elected president of the all india catholic union  ( aicu )  in september 2008 succeeding john dayalhe was reelected at the annual general meeting of the aicu held in mangalore in september 2010remy denis holds msc phd
Company	neuf cegetel <separator>  neuf cegetel was a french wireline telecommunications service provider and a mobile virtual network operator  ( mvno )  it offered various telecommunications services to consumers enterprises and wholesale customers ranking second in the country in annual revenues it was legally established in 2005 following the completion of the merger between neuf telecom  ( formerly known as ldcom )  and cegetel
Company	the comedy unit <separator>  the comedy unit or known sometimes as just comedy unit is a scottish company that produces sitcoms comedy sketches live shows and other comedy productions
Natural	chasia <separator>  chasia  ( greek  Χάσια )  is a forested mountain range in the northern trikala  ( thessaly )  and the southern grevena  ( western macedonia )  regional units northern greece it is an eastern extension of the pindus mountain range the elevation of its highest peak kratsovo is 1564 m  ( 5131 ft )  it stretches from the village korydallos in the west to kerasoula in the east over a length of about 35 km  ( 22 mi ) 
Educational	malaysia baptist theological seminary <separator>  malaysia baptist theological seminary  ( mbts )  is a denominational seminary affiliated with the malaysia baptist convention it is located in batu ferringhi penang malaysia established in 1954 mbts is accredited by the asia theological association  ( ata ) 
Plant	epilobium lactiflorum <separator>  epilobium lactiflorum is a species of willowherb known by the common name milkflower willowherb or whiteflower willowherb this plant is found throughout northern north america and northern eurasia where it most often grows in moist rocky areas at some elevation it is a hairy clumping perennial with thin stems reaching 10 to 50 centimeters in height and leafy stolons the leaves are 2 to 5 centimeters long and have hairs along the edges and winged petioles
WrittenWork	furrlough <separator>  furrlough is a furry comic book originally published by antarctic press and continued by radio comix it is edited by elin winkler and is nicknamed  ( dubbed )  your funny animal anthologyfirst published in 1991 furrlough originally featured military-themed comic book stories with anthropomorphic characters but as more issues were published the comic expanded to also include action adventure fantasy and sci-fi stories as well
Athlete	stephen king  ( gaelic footballer )  <separator>  stephen king is a former gaelic footballer for cavan
Company	energinetdk <separator>  energinetdk is the danish national transmission system operator for electricity and natural gas it is an independent public enterprise owned by the danish state under the ministry of climate and energy energinetdk has some 570 employees and its headquarters are located in erritsø near fredericia in jutland
Plant	campanula pendula <separator>  campanula pendula is a species of flowering plant in the family campanulaceae it is native to the north caucasus of russia it is known to be very poisonous and will give humans painful rashes if it touches any part of one's skin if it is ingested it could give someone stomach ulcers therefore people are recommended to avoid the campanula pendula
Educational	university of north carolina wilmington <separator>  the university of north carolina at wilmington ( uncw )  sometimes referred to as unc wilmington is a public co-educational university located in wilmington north carolina united states uncw enrolls approximately 14000 undergraduate graduate and doctoral students each year as part of the 17-campus university of north carolina system
Transportation	a j meerwald <separator>  aj meerwald is the state ship of new jersey she is a restored oyster dredging schooner whose home port is in the bivalve section of commercial township in cumberland county new jersey united states launched in 1928 aj meerwald was one of hundreds of schooners built along south jersey's delaware bay shore before the decline of the shipbuilding industry which coincided with the great depression today aj
Natural	ieia river <separator>  the ieia river is a tributary of the vedița river in romania
Educational	st aloysius college adelaide <separator>  st aloysius college is a catholic night school for girls situated in adelaide south australiast aloysius college also known as sac was established by the sisters of mercy in 1880 and educates over 950 students from reception to year 12the school is home to the sa adelaide language centre established in 1994 and accredited by english australia for english language tuition
Film	asura  ( film )  <separator>  asura  ( アシュラ ashura )  is a 2012 japanese anime film directed by keiichi sato and based on a manga by george akiyama asura tied for the audience award for best animated feature at the 16th fantasia international film festival in montreal
WrittenWork	quarterly review of film and video <separator>  the quarterly review of film and video founded in 1976 is published eight times a year online and in four printed quarterly issues annually by taylor and francis presents critical historical and theoretical essays book reviews and interviews in the area of moving image studies including film video and digital imaging studies
Athlete	genki imamura <separator>  genki imamura  ( 今村　元気 imamura genki born march 17 1982 )  is a japanese swimmer who won a bronze medal in the 200 m breaststroke at the 2005 world aquatics championships he finished 11th in the same event at the 2004 summer olympics
OfficeHolder	hosea ehinlanwo <separator>  hosea oladapo ehinlanwo  ( born 2 august 1938 )  was elected senator for the ondo south constituency of ondo state nigeria taking office on 29 may 2003 and was reelected in 2007 he is a member of the people's democratic party  ( pdp ) 
Transportation	ruth  ( sternwheeler 1895 )  <separator>  the steamboat ruth operated from 1895 to 1917 on the willamette river in the us state of oregon ruth played an important role in the transport of goods and agricultural products in oregon and was one of the fastest steamboats ever to operate on the upper willamette this vessel should not be confused with the sternwheeler ruth built at libby montana in 1896
Plant	piper productispicum <separator>  piper productispicum is a species of plant in the piperaceae family it is endemic to ecuador
Village	bukor <separator>  bukor is a village in the municipality of Šabac serbia according to the 2002 census the village has a population of 818 people
Animal	pseudochondrostoma willkommii <separator>  pseudochondrostoma willkommii is a species of ray-finned fish in the cyprinidae familyit is found in portugal and spainits natural habitats are rivers and water storage areasit is threatened by habitat loss
Film	war of the worlds 2  the next wave <separator>  war of the worlds 2  the next wave is a 2008 direct-to-dvd science fiction film starring and directed by c thomas howell the film was produced and distributed independently by low-budget film studio the asylumwar of the worlds 2  the next wave is an indirect sequel to the 2005 science fiction horror film h g wells' war of the worlds  ( titled internationally as invasion )  which is a modernized adaptation of h g
Animal	dorothy's slender opossum <separator>  dorothy's slender opossum  ( marmosops dorothea )  is a species of opossum in the didelphidae family it is found in brazil and bolivia it is threatened by habitat lossrecent research suggests that m dorothea is a synonym of m noctivagus the white-bellied slender opossum on the other hand m ocellatus a junior synonym of m dorothea may be a separate true species
WrittenWork	illness as metaphor <separator>  illness as metaphor is a nonfiction work written by susan sontag and published in 1978
Plant	aschisma kansanum <separator>  aschisma kansanum is a species of moss in the pottiaceae family it is endemic to the united states its natural habitat is temperate grassland it is threatened by habitat loss
Village	rawicz Łódź voivodeship <separator>  rawicz [ˈravit͡ʂ] is a village in the administrative district of gmina drużbice within bełchatów county Łódź voivodeship in central poland it lies approximately 2 kilometres  ( 1 mi )  east of drużbice 12 km  ( 7 mi )  north of bełchatów and 36 km  ( 22 mi )  south of the regional capital Łódź
OfficeHolder	melanie gibbons <separator>  melanie rhonda gibbons mp an australian politician is a member of the new south wales legislative assembly representing menai for the liberal party of australia since 2011
WrittenWork	the princess diaries volume vi and 1/2  the princess present <separator>  the princess diaries volume vi and 1/2  the princess present is a young adult book in the critically acclaimed princess diaries series written by meg cabot it was released in 2005 by harperteen publishers
Artist	françoise sagan <separator>  françoise sagan  ( french  [sagɑ̃];  21 june 1935 – 24 september 2004 )  – real name françoise quoirez – was a french playwright novelist and screenwriter hailed as a charming little monster by françois mauriac on the front page of le figaro sagan was known for works with strong romantic themes involving wealthy and disillusioned bourgeois characters her best-known novel was her first – bonjour tristesse  ( 1954 )  – which was written when she was a teenager
OfficeHolder	karen spilka <separator>  karen e spilka is a massachusetts state senator of the democratic party she represents the second middlesex and norfolk district that includes ashland framingham holliston hopkinton and natick precincts 1 to 5 inclusive and 8 in the county of middlesex;  franklin precincts 5 6 and 8 and medway in the county of norfolk she has served the massachusetts state senate since 2005
Plant	ulmus × hollandica 'superba' <separator>  ulmus × hollandica 'superba' once commonly known in the uk as the canterbury elm is one of a number of hybrids arising from the crossing of the wych elm u glabra with a variety of field elm u minor identified by morren as u montana  (   glabra )  var superba in jour agric prat belg  411 1848 and much later by krüssmann [1] in handb laubgeh 2  537 1962 as a cultivar
WrittenWork	aerie  ( magazine )  <separator>  aerie is a literary magazine established in 1996 at the university of hartford though the journal has roots dating back to the early 1970s presently it is run through a student board
WrittenWork	bartaman <separator>  bartaman patrika  ( bengali  বর্তমান )  is an indian bengali daily newspaper published from kolkata west bengal india by bartaman pvt ltd apart from the kolkata edition the newspaper has four other simultaneous editions published daily from four major towns of west bengal—siliguri burdwan malda and midnapore bartaman is the second-most widely read bengali newspaper in india after anandabazar patrika
WrittenWork	bottom liners <separator>  bottom liners is a comic strip devised by cartoonists eric and bill teitelbaum the themes of the strip are the worlds of business and finance
OfficeHolder	claudio polsinelli <separator>  claudio polsinelli  ( born november 13 1952 )  is a former politician in ontario canada he served in the legislative assembly of ontario as a liberal from 1985 to 1990polsinelli was educated at the university of toronto osgoode hall law school and york university
Building	eugene c eppley administration building <separator>  the eugene c eppley administration building is located on the university of nebraska at omaha north campus in omaha nebraska
Film	cellar dweller <separator>  cellar dweller is a 1988 horror film about a comic book artist who unleashes a demon after drawing it it was directed by john carl buechler written by don mancini  ( as kit du bois )  and stars debrah farentino and brian robbins
Building	union meeting house  ( burke vermont )  <separator>  union meeting house in burke vermont was listed on the national register of historic places in 2008
Album	come dancing with the kinks <separator>  come dancing with the kinks  the best of the kinks 1977-1986 is a compilation album by the english rock band the kinks it was originally released in 1986 on both lp and cd but with different track listings for each format;  a third track listing was created when the album was reissued on cd in 2000 by koch records come dancing covers the nine-year period during which the kinks were signed to arista and includes some live versions of hits from the band's pye and rca years
Educational	lakeside high school  ( evans georgia )  <separator>  lakeside high school is a public high school located in evans georgia
Film	tano da morire <separator>  tano da morire  ( internationally released as to die for tano )  is a 1997 italian musical comedy film written and directed by roberta torre
Building	chadwick farmhouse <separator>  chadwick farmhouse is a historic home located at duanesburg in schenectady county new york it was built about 1870 and is a two story five bay frame building with picturesque late-victorian style eclectic features it features a truncated hipped roof with prominent cross gables also on the property is a contributing dairy and springhousethe property was covered in a 1984 study of duanesburg historical resourcesit was listed on the national register of historic places in 1984
Album	the fox  ( urbie green album )  <separator>  the fox is an album by american trombonist urbie green featuring performances recorded in 1976 and released on the cti label
Transportation	victor  ( steamboat 1893 )  <separator>  victor was a steam-powered tugboat built in 1893 in tacoma washington this vessel should not be confused with the similarly named victor ii also active in puget sound
Village	galaha town <separator>  galaha town is a village in sri lanka it is located within central province
Album	mwanzo <separator>  mwanzo is the debut album of kenyan afro-fusion band sauti sol the first single from the album was lazizi
Plant	heritiera longipetiolata <separator>  heritiera longipetiolata is a species of flowering plant in the malvaceae  ( or sterculiaceae )  familyit is found in guam northern mariana islands and possibly micronesiait is threatened by habitat loss
Film	the bloodstained lawn <separator>  the bloodstained lawn  ( italian  il prato macchiato di rosso )  is a 1973 italian giallo film directed by riccardo ghione
Album	ich hasse musik <separator>  ich hasse musik  ( german for i hate music )  is an album by german heavy metal band knorkator released in 2003
Plant	myrmechis <separator>  myrmechis is a genus of flowering plants from the orchid family orchidaceae
Natural	beinn chorranach <separator>  beinn chorranach is one of the arrochar alps a mountain range that marks the start of the argyll highlands and provides a wilderness of long coastlines and high mountains with forested hill sides beinn chorranach's parent peak is beinn ime the biggest mountain in the range beinn chorranach lies at the head of lower glen kinglas and is located between loch fyne  ( biggest sea loch in scotland )  and loch lomond  ( the biggest freshwater loch in scotland ) 
Educational	beijing national day school <separator>  beijing national day school or beijing october first school  ( chinese  北京十一学校 or 北京市十一学校 )  is a junior high and high school in established in 1952 it is located in yuquanlu haidian district beijing china the school was affiliated with the people's liberation army of the people's republic of china as the unique school for pla's high level officers' children it opened to recruit students from 1964 and became a general high school of beijing and no longer belongs to the pla
Transportation	yamaha xt200 <separator>  the yamaha xt 200 is a single cylinder four stroke dual sport motorcycle produced by the yamaha motor corporation from 1982 through 1985 the motorcycle is equipped with a 196cc single cylinder air cooled sohc engine with a kick starter the motorcycle was sold with street parts included  ( mirrors horn headlight taillight and turn signals )  the electric components are powered by a 6 volt battery
Village	la silleta <separator>  la silleta is a village and rural municipality in salta province in northwestern argentina
Album	the rape of el morro <separator>  the rape of el morro is an album by american arranger/conductor and composer don sebesky featuring performances recorded in 1975 and released on the cti label
Building	bijou theatre building <separator>  the bijou theatre building is located in marinette wisconsin it was added to the national register of historic places in 1993
Athlete	jack conger <separator>  john conger  ( born september 26 1994 )  is an american swimmer who specializes in the backstroke and freestyle
Film	neuf mois <separator>  neuf mois  ( english  nine months )  is a 1993 romantic comedy film stars philippine leroy-beaulieu catherine jacob patrick braoudé daniel russo patrick bouchitey and pascal légitimus the movie resulted in the us remake nine months
Artist	bill brown  ( filmmaker )  <separator>  bill brown is a nomadic filmmaker photographer and author from lubbock texas he has produced films on the united states–mexico border north dakota missile silos the trans-canada highway among other places the films have been exhibited at numerous film festivals and museums including the museum of modern art in new york he describes his films as postcards with a pretty picture but instead of words on the back his films are narrated with voiceover[1]
Educational	morpeth school <separator>  morpeth secondary school is a secondary school in east london situated in bethnal green with nearly 1200 pupilsthe current headteacher is jemima reillymorpeth's students come from a wide range of ethnic backgrounds;  over half are from bangladeshi backgrounds one-third are white british while the remaining are from other backgroundsin 2009 ofsted highlighted morpeth as one of 12 outstanding schools serving disadvantaged communitiesmorpeth specialises in the arts and music but has also gained some fame in junior table tennis and offers a wide range of extracurricular activities 
Artist	pola brändle <separator>  pola brändle  ( born april 7 1980 )  in aachengermany )  is a german collage/decollage artist and photographer who now lives and works in berlin germany and santanyí mallorca
OfficeHolder	m rony francois <separator>  m rony francois is an american doctor health administrator and academic professor he is currently the director of the georgia division of public health he previously served as secretary of the florida department of health under then florida governor jeb bush from 2005 to 2007francois is an alumnus of the university of central florida and the university of south florida
Transportation	ps ripon <separator>  the ps ripon was a paddlesteamer built at money wigram's blackwall yard in 1846 for p &o the ripon brought the first hippopotamus to the united kingdom in 1850 and in 1854 was requisitioned for use in the crimean war in 1864 she brought italian general giuseppe garibaldi to the united kingdom for a meeting with prime minister henry palmerston in 1870 the engines of the ripon were sold and the vessel was converted into a brig for caird  & co in greenock
Educational	wethersfield high school  ( illinois )  <separator>  wethersfield high school also known as kewanee  ( wethersfield )  high school is a public four-year high school located at 439 willard st in kewanee illinois a city in kewanee and wethersfield townships of henry county illinois in the midwestern united states wetherfield high school is part of wethersfield community unit school district 230 which also includes wethersfield junior high school and wethersfield elementary school
Artist	jason ridge <separator>  jason ridge  ( born on december 28 1974 )  is an american retired gay pornographic film actor with about 50 films  ( one bisexual porn video )  and gay skin magazine model in his catalog he announced his retirement from the pornographic industry in 2012ridge performed in scenes work for hot house entertainment he launched his own porn company ridgeline films in 2007 releasing 3 critically and commercially successful films roman heart starred in 'a rising star'
Artist	lloyd lovindeer <separator>  lloyd lovindeer  ( born c1948 )  often credited simply as lovindeer is a jamaican dancehall deejay best known for his song wild gilbert
Album	opus nocturne <separator>  opus nocturne is the third studio album by swedish black metal band marduk it was recorded and mixed at hellspawn studios in september 1994 and released that december by osmose productions it was re-released in digipak format that included bonus rehearsal tracks on june 27 2006 opus nocturne is the last marduk album to feature joakim göthberg on vocals and dan swanö as mixer
Natural	rødungen <separator>  rødungen is a lake in the municipalities of Ål and nore og uvdal in buskerud county norway
Transportation	ss winifred  ( 1901 )  <separator>  ss winifred was a cargo and passenger lake victoria ferry in east africathe uganda railway had begun shipping operations on the lake in 1901 with the launch of the 110 ton ss william mackinnon built by bow mclachlan and company of paisley in renfrewshire scotland she was a small general purpose vessel but the company wished to establish more substantial ferry operations
Village	gol nazar <separator>  gol nazar  ( persian  گل نظر‎ also romanized as gol naẓar;  also known as mīdā )  is a village in tarhan-e gharbi rural district tarhan district kuhdasht county lorestan province iran at the 2006 census its population was 18 in 4 families
Building	isaac meier homestead <separator>  isaac meier homestead also known as the the old fort isaac myer homestead and isaac myers homestead is a historic home located at myerstown lebanon county pennsylvania it was built about 1750 and is a 2 1/2-story 3-bay wide limestone residence it has a 1 1/2-story kitchen wing that pre-dates the main house it is one of the oldest buildings in myerstown and the home of its founder isaac meierit was added to the national register of historic places in 1973
Artist	karen attard <separator>  karen attard is an australian writer of fantasy and short fiction
WrittenWork	a picture of freedom <separator>  a picture of freedom is a children's historical novel written by patricia c mckissack and published by scholastic in 1997 as part of their dear america series
Album	beam  ( album )  <separator>  beam  ( stylized as beam )  is the fourth full-length studio album by japanese singer-lyricist meg released on december 5 2007 in japan by universal j the album is produced by capsule member yasutaka nakata of perfume fame and is her first album under universal music the album also is simultaneously released with nakata's other effort with capsule flash back the album debuted at number 24 in the oricon weekly charts selling 10544 units on its first week of release
OfficeHolder	juan orlando hernández <separator>  juan orlando hernández alvarado often written as joh  ( born october 28 1968 in gracias lempira )  is a honduran politician and businessman who is the current president of honduras following his victory in the 2013 honduran presidential election
Artist	hitomi kanehara <separator>  hitomi kanehara  ( 金原 ひとみ kanehara hitomi born august 8 1983 )  is an award-winning japanese novelist
Building	basilica of our lady of perpetual help labrador city <separator>  the basilica of our lady of perpetual help is a roman catholic minor basilica and former cathedral dedicated to the blessed virgin mary located in labrador city newfoundland and labrador canada the basilica is under the circumscription of the diocese of corner brook and labrador the church was completed in 1962 and served as the cathedral of the former diocese of labrador city–schefferville the basilica was decreed on june 1 2007
WrittenWork	the snout in the dark <separator>  the snout in the dark is one of the original stories by robert e howard about conan the cimmerian a fragment begun in the 1930s but not finished or published in howard's lifetime it was completed by l sprague de camp and lin carter and in this form first published in the collection conan of cimmeria  ( 1969 ) 
Film	the easy way <separator>  the easy way is a 2008 french heist film directed by jean-paul rouve who stars in it as the titular role ;  real life thief albert spaggiari known as the organizer of a break-in into a société générale bank in nice france in 1976 the original french title is sans arme ni haine ni violence  ( literally without weapon nor hatred nor violence )  in reference to the note albert spaggiari left in the bank after completing the robbery
Educational	university of jyväskylä <separator>  the university of jyväskylä  ( finnish  jyväskylän yliopisto )  is a university in jyväskylä finland it has its origins in the first finnish-speaking teacher training college  ( the so-called teacher seminary )  founded in 1863 around 15000 students are currently enrolled in the degree programs of the university it is ranked as the second largest university in finland when measured according to the number of master’s degrees conferred
Natural	srautas  ( river )  <separator>  the srautas is a river of kėdainiai district municipality kaunas county central lithuania
Album	601 to the 615 <separator>  601 to the 615 is a mixtape by rappers young buck  & boo rossini hosted by dj da and bigga rankin the mixtape features exclusive tracks and freestyles from boo rossini  & young buck guest appearances include young jeezy slick pulla young breed yo gotti lil wayne and more
WrittenWork	winnipeg tribune <separator>  the winnipeg tribune was a metropolitan daily newspaper serving winnipeg manitoba canada from january 28 1890 to august 27 1980 the paper was founded by rl richardson and dl mcintyre who acquired the press and premises of the old winnipeg sun newspaper it was often viewed as a liberal newspaper focused on local news and events the paper was owned by southam inc at the time of its demise it was frequently referred to as the trib
Animal	arivaca pimella <separator>  arivaca pimella is a species of snout moth it is found in southern arizonathe length of the forewings is about 13 mm the forewings are sprinkled with brown and white anterior to the cell the cell is brownish white the hindwings are light brown in females and somewhat darker in males
OfficeHolder	william h carlson <separator>  william h billy carlson  ( april 11 1864–july 7 1937 )  was an american land developer and independent politician from california he served in the state legislature and served two terms as mayor of san diego he was the first developer of the san diego neighborhood of ocean beach
Athlete	denis santalov <separator>  denis ruslanovich santalov  ( russian  Денис Русланович Санталов;  born october 14 1993 )  is a russian football midfielder who currently plays for fc vologdahe made his debut in the russian second division for fc vologda on july 23 2012 in a game against fc sever murmansk
Film	cheers to those who stay <separator>  cheers to those who stay is a 2010 lebanese short film by cyril aris and mounia akl
Educational	englewood technical prep academy <separator>  englewood technical prep academy  ( chicago )  or sometimes referred to as simply englewood high school  ( chicago )  part of the chicago public school system served the englewood community on the south side of chicago illinoisthe school graduated its last class of 151 students in june 2008 the school was closed as an action in the cps renaissance 2010 program
Artist	rick depiro <separator>  rick depiro  ( born may 30 1967 )  who is known by his stage name ricky dee is an american country singer-songwriter notable and award winning jazz pianist and jazz organist and a music producer who has recorded and produced over twenty-five albums
Animal	lanitra <separator>  lanitra is a genus of moths in the family lymantriidae
Transportation	gmc typhoon <separator>  the gmc typhoon is a high-performance version of the gmc jimmy suv produced in 1992 and 1993 the typhoon was based on the 1991 gmc jimmy suvboth the gmc syclone and typhoon trucks featured a mitsubishi td06-17c/8 cm2 turbocharger and garrett water/air intercooler attached to a 43 l lb4 v6 intake manifolds fuel system exhaust manifolds and a 48mm twin-bore throttle body from the 57 l gm small-block engine
OfficeHolder	ivy baker priest <separator>  ivy baker priest  ( september 7 1905 – june 23 1975 )  was treasurer of the united states from 1953 to 1961
Album	consignment  ( mixtape )  <separator>  consignment is the fifth mixtape released by rap artist jadakiss it was released on april 27 2012 to promote his upcoming album top 5 dead or alive as of now the mixtape has been downloaded over 1 million times on datpiff certifying it double platinum
Natural	mount umunhum <separator>  mount umunhum  ( ohlone meaning resting place of the hummingbird ) is the fourth-highest peak in the santa cruz mountains of california  ( after loma prieta crystal peak and mt chual )  the mountain is situated in santa clara county southeast of los gatos and south of south san jose
Company	belo <separator>  belo corporation /ˈbiːloʊ/ was a dallas-based media company that owned 20 commercial broadcasting television stations and two regional 24-hour cable news television channels the company was previously known as a h belo corporation after one of the early owners of the company alfred horatio belo now the name of the newspaper company spun off from belo early in 2008
Educational	universidad argentina john f kennedy <separator>  the universidad argentina john f kennedy  ( john f kennedy argentine university )  was founded by miguel herrera figueroa jd on april 4 1964 in buenos aires argentina the university has 18 units in the city of buenos aires and two in buenos aires province in 2008 it had 39 academic departments and a students department where activities related to sports are developed with the kennedy choir and the theater workshop
OfficeHolder	rano karno <separator>  rano karno  ( born 8 october 1960 )  is an indonesian actor and politician from his acting career he is known for starring in the 1979 film gita cinta dari sma on 30 october 2011 he was elected deputy governor of banten
OfficeHolder	burhan ghalioun <separator>  burhan ghalioun  ( arabic  برهان غليون )   ( born 11 february 1945 in homs syria )  is a french syrian professor of sociology at the université de paris iii sorbonne university in paris and the first chairman of the syrian opposition transitional national council  ( snc )  he was named chairman on 29 august 2011
Natural	sloan creek <separator>  sloan creek is the largest tributary of the north fork sauk river entering the river about 21 miles  ( 34 km )  above the mouth of lost creek its only major tributary is cadet creek which enters the creek about 18 miles  ( 29 km )  above its mouth according to fred beckey cadet creek is larger than sloan creek and could be equally considered the head of the sauk river as the north fork itself
Athlete	jorge cermesoni <separator>  jorge cermesoni  ( 16 august 1908 – december 2002 )  was an argentine olympic fencer he competed in the individual and team sabre events at the 1948
Village	grodzisk Łódź voivodeship <separator>  grodzisk [ˈɡrɔd͡ʑisk] is a village in the administrative district of gmina dmosin within brzeziny county Łódź voivodeship in central poland it lies approximately 3 kilometres  ( 2 mi )  south-east of dmosin 13 km  ( 8 mi )  north of brzeziny and 26 km  ( 16 mi )  north-east of the regional capital Łódź
OfficeHolder	william howard taft <separator>  william howard taft  ( september 15 1857 – march 8 1930 )  was the 27th president of the united states  ( 1909–1913 )  and later the tenth chief justice of the united states  ( 1921–1930 )  he is the only person to have served in both of these officesbefore becoming president taft a republican was appointed to serve on the superior court of cincinnati in 1887
Athlete	diego javier muñoz <separator>  diego javier muñoz  ( born 5 april 1974 )  is a spanish cyclist who has served as a pilot for visually impaired paralympic competitor miguel Ángel clemente solano competing with clemente they won a silver at the 2011 world championships and a bronze at the 2012 summer paralympics
Educational	brentside high school <separator>  brentside high school is a coeducational foundation secondary school and sixth form located in the located in greenford area of the london borough of ealing england the current school building which opened in september 2004 was purpose built and designed by architects seymour harris
Village	górka leszno county <separator>  górka [ˈɡurka] is a village in the administrative district of gmina osieczna within leszno county greater poland voivodeship in west-central poland it lies approximately 8 kilometres  ( 5 mi )  north-east of osieczna 18 km  ( 11 mi )  north-east of leszno and 53 km  ( 33 mi )  south of the regional capital poznań
Transportation	uss jimetta  ( sp-878 )  <separator>  uss jimetta  ( sp-878 )  was a united states navy patrol vessel in commission from 1917 to 1918jimetta was built as the private motor yacht frances ii in 1915 by the new york yacht launch  & engine company at morris heights in the bronx new york she later was renamed jimettaon 16 july 1917 the us navy acquired jimetta from her owner clement studebaker of south bend indiana for use as a section patrol boat during world war i
Plant	trichilia pallens <separator>  trichilia pallens is a species of plant in the meliaceae family it is found in brazil and paraguay it is threatened by habitat loss
Plant	gynoxys dielsiana <separator>  gynoxys dielsiana is a species of flowering plant in the asteraceae familyit is found only in ecuadorits natural habitat is subtropical or tropical moist montaneit is threatened by habitat loss
Athlete	sergey volkov  ( chess player )  <separator>  sergey viktorovich volkov  ( born february 7 1974 in saransk mordovia )  is a russian chess grandmastervolkov has been in the fide world's top 50 list and has enjoyed many tournament successes including victory at the 2000 russian chess championship in samara
Animal	ischnuridia <separator>  ischnuridia are a genus of insect belonging to the family tineidae
Natural	miller  ( crater )  <separator>  miller is a lunar impact crater that lies amidst the rugged terrain in the southern part of the moon it is attached to the northern rim of the smaller crater nasireddin and the outer rampart of the latter reaches almost to the central peak formation at the midpoint of miller's interior floor together with huggins to the southwest and orontius to the south-southwest this foursome forms a chain of craters forming an arc that curves towards the north
Transportation	lada 110 <separator>  the lada 110 or vaz-2110 is a sedan built by russian automaker avtovaz since 1995 it also spawned two close derivatives  the lada 111 estate and the lada 112 hatchback it was one of the first generation of lada vehicles produced after the fall of communism but before foreign investment and partnerships influenced the direction of avtovaz
Athlete	billy duffy  ( hurler )  <separator>  william bill duffy  ( 1931 – june 2005 )  was an irish hurler who played as a midfielder for the galway senior teamduffy made his first appearance for the team during the 1952 championship and was a regular member of the starting fifteen until his retirement due to emigration after the 1955 championship
Village	neyesaneh <separator>  neyesaneh  ( persian  نيسانه‎ also romanized as neyesāneh;  also known as neyestāneh )  is a village in sirvan rural district nowsud district paveh county kermanshah province iran at the 2006 census its population was 229 in 56 families
Company	open systems international <separator>  open systems international inc  ( osi )  is a supplier of open automation solutions  ( supervisory control and data acquisition  ( scada )  energy management systems  ( ems )  generation management systems  ( gms )  distribution management systems  ( dms )  and substation automation systems  ( sas )  )  for management and optimization of complex production transport and delivery networks for utilities in the electric oil  & gas transport and water industries worldwide
Transportation	italian cruiser alberico da barbiano <separator>  alberico da barbiano was an italian condottieri class light cruiser that served in the regia marina during world war ii she was named after alberico da barbiano an italian condottiero of the 14th century
Animal	partulina confusa <separator>  partulina confusa is a species of tropical air-breathing land snail a terrestrial pulmonate gastropod mollusk in the family achatinellidae this species is endemic to hawaii in the united states
Athlete	michel ternest <separator>  michel ternest  ( born august 6 1991 is a belgian professional footballer who currently plays for torhout
Building	ozark medieval fortress <separator>  ozark medieval fortress is a project designed to construct an accurate replica of a 13th-century french castle in lead hill arkansas construction is carried out on the site by only using materials and techniques appropriate to the 13th century
OfficeHolder	mike dugeon <separator>  michael thaddeus dugeon  ( born january 20 1982 )  was a candidate for the 2013 mayoral election in detroit michigan he entered the race as a write-in candidate
Athlete	mike favor <separator>  mike favor  ( born june 27 1966 )  was an american football player he played college football for the north dakota state university he was elected to the college football hall of fame in 2011
